Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Salary
fffe32003200310038003200;39631;Male;Product;Yes;1.0;3.0;5.8;12000
fffe32003900330032003400;39618;Female;Service;Yes;0.0;1.0;0.7;9000
fffe31003200350039003700;39736;Female;Service;Yes;1.0;2.0;6.3;10000
fffe3500330034003800;39495;Female;Service;Yes;2.0;3.0;3.2;14000
fffe31003300300039003900;39464;Female;Service;No;3.0;7.0;7.5;11000
fffe32003200390031003400;39471;Female;Service;No;2.0;3.0;5.2;15000
fffe3400330037003100;39502;Female;Service;No;0.0;1.0;2.3;7000
fffe3800350034003700;39645;Male;Service;Yes;2.0;2.0;3.2;1000
fffe3900350038003700;39461;Male;Service;Yes;3.0;6.0;5.3;4000
fffe33003200340037003900;39459;Male;Service;No;4.0;6.0;8.0;2000
fffe31003900360038003700;39518;Female;Service;No;4.0;7.0;7.4;9000
fffe31003300350030003500;39750;Female;Service;No;2.0;4.0;3.2;15000
fffe33003300320038003700;39565;Female;Service;Yes;3.0;5.0;5.4;13000
fffe31003500320037003500;39503;Male;Service;Yes;4.0;7.0;8.1;9000
fffe3300340035003200;39622;Male;Service;Yes;0.0;1.0;4.8;11000
fffe3500330031003000;39513;Male;Service;Yes;3.0;4.0;5.8;5000
fffe31003100340037003700;39473;Male;Service;No;3.0;5.0;6.5;6000
fffe33003200300036003800;39585;Male;Service;No;2.0;5.0;7.2;12000
fffe33003300370030003300;39758;Female;Product;Yes;1.0;2.0;4.8;12000
fffe31003700300032003600;39555;Female;Product;Yes;2.0;2.0;2.6;8000
fffe32003000300039003500;39811;Female;Service;Yes;0.0;1.0;1.9;8000
fffe31003900320035003500;39557;Male;Service;No;2.0;4.0;7.3;8000
fffe31003200320031003400;39548;Male;Service;No;2.0;3.0;3.4;6000
fffe31003100360036003700;39652;Male;Service;Yes;1.0;3.0;5.7;13000
fffe32003200370039003200;39729;Male;Service;No;2.0;6.0;8.5;15000
fffe33003300300037003000;39764;Female;Service;No;3.0;7.0;8.3;9000
fffe31003200390033003900;39524;Female;Service;No;3.0;5.0;5.8;2000
fffe3800390039003400;39721;Male;Service;No;3.0;5.0;7.4;10000
fffe3700320030003200;39559;Male;Service;No;2.0;4.0;6.8;14000
fffe31003300360038003000;39645;Female;Product;No;1.0;3.0;2.0;11000
fffe3100360030003800;39494;Male;Service;Yes;1.0;3.0;5.0;6000
fffe3700310039003100;39714;Male;Service;Yes;3.0;4.0;5.2;1000
fffe32003000340034003300;39486;Male;Product;No;3.0;7.0;7.9;13000
fffe31003100370038003800;39514;Male;Service;No;4.0;9.0;9.5;3000
fffe32003200310039003500;39460;Male;Product;Yes;4.0;7.0;6.1;3000
fffe33003000330038003100;39676;Male;Service;No;3.0;6.0;8.5;15000
fffe31003600300037003900;39734;Female;Service;Yes;1.0;4.0;4.8;10000
fffe31003500380035003200;39736;Male;Product;Yes;2.0;3.0;4.3;3000
fffe3200300030003200;39800;Female;Product;Yes;2.0;4.0;4.9;2000
fffe32003200380032003300;39787;Female;Service;Yes;1.0;2.0;5.7;7000
fffe31003700370031003300;39623;Male;Service;No;3.0;5.0;6.0;11000
fffe3500370031003500;39650;Male;Product;Yes;1.0;3.0;5.6;13000
fffe32003000380036003200;39686;Female;Service;No;2.0;5.0;5.8;7000
fffe32003200300031003200;39605;Male;Service;Yes;0.0;1.0;2.9;6000
fffe33003100310035003600;39671;Male;Service;Yes;3.0;5.0;5.1;5000
fffe31003100340032003700;39516;Female;Service;Yes;1.0;4.0;5.0;14000
fffe32003100390037003000;39714;Female;Product;No;1.0;4.0;7.3;5000
fffe31003100370036003500;39452;Male;Service;Yes;2.0;3.0;2.1;7000
fffe32003000360037003000;39650;Female;Service;Yes;2.0;3.0;3.7;13000
fffe3100370037003900;39634;Female;Product;Yes;1.0;2.0;3.0;15000
fffe32003300340033003700;39784;Male;Service;No;4.0;7.0;6.8;14000
fffe31003200360037003200;39477;Male;Product;Yes;1.0;1.0;4.5;12000
fffe32003500340030003900;39505;Male;Product;Yes;2.0;3.0;6.1;9000
fffe32003500390031003500;39493;Female;Product;Yes;1.0;2.0;6.7;8000
fffe33003300320036003200;39453;Male;Service;Yes;0.0;1.0;0.0;9000
fffe31003400310039003700;39467;Female;Product;Yes;0.0;1.0;2.3;10000
fffe3500320037003900;39477;Female;Service;Yes;2.0;3.0;5.4;5000
fffe32003500380039003700;39719;Female;Service;Yes;1.0;1.0;1.7;5000
fffe31003900380038003500;39700;Female;Service;No;2.0;4.0;7.0;12000
fffe32003000330035003800;39766;Male;Product;Yes;5.0;10.0;9.2;2000
fffe3800340032003300;39752;Male;Service;Yes;2.0;4.0;5.7;5000
fffe32003300370037003900;39558;Male;Product;No;2.0;4.0;3.8;9000
fffe33003400360038003700;39665;Male;Product;No;2.0;5.0;6.6;14000
fffe32003500320037003500;39697;Male;Service;Yes;2.0;4.0;3.6;11000
fffe3200370038003200;39535;Female;Service;Yes;0.0;1.0;0.0;10000
fffe31003400340033003000;39714;Female;Product;No;3.0;6.0;7.4;6000
fffe3900360030003000;39488;Female;Service;No;3.0;7.0;7.4;13000
fffe31003600300038003700;39572;Male;Product;Yes;2.0;5.0;6.9;5000
fffe3800330039003600;39724;Female;Service;Yes;2.0;3.0;6.3;3000
fffe32003300330031003000;39506;Male;Service;Yes;2.0;4.0;5.7;13000
fffe33003000390036003000;39634;Male;Product;No;2.0;5.0;6.9;1000
fffe31003900340032003400;39777;Male;Service;Yes;2.0;5.0;5.1;14000
fffe33003100370036003900;39801;Female;Service;Yes;1.0;3.0;5.1;14000
fffe3700330038003300;39765;Female;Service;No;2.0;5.0;5.7;6000
fffe31003000300038003300;39584;Male;Product;No;2.0;2.0;4.4;13000
fffe32003200310030003600;39729;Male;Service;Yes;2.0;4.0;2.9;3000
fffe33003100320036003200;39725;Male;Service;No;0.0;1.0;2.3;4000
fffe32003200330032003000;39609;Male;Service;Yes;4.0;9.0;9.6;5000
fffe31003600380034003200;39686;Female;Service;Yes;1.0;1.0;3.0;11000
fffe33003000340035003600;39790;Male;Service;Yes;3.0;5.0;6.2;6000
fffe32003200350035003800;39540;Female;Product;No;1.0;3.0;6.2;1000
fffe3700320037003200;39763;Male;Service;Yes;2.0;4.0;6.0;9000
fffe31003900310035003000;39780;Female;Service;No;2.0;5.0;6.5;5000
fffe32003700370033003800;39628;Male;Service;No;2.0;6.0;7.2;14000
fffe3800360038003900;39740;Male;Product;Yes;1.0;2.0;5.8;14000
fffe33003100320034003600;39692;Female;Service;No;3.0;6.0;8.1;9000
fffe31003800300036003900;39774;Male;Service;Yes;1.0;3.0;5.0;3000
fffe31003500360034003000;39725;Male;Service;Yes;2.0;6.0;7.5;2000
fffe31003300310035003100;39509;Male;Product;Yes;2.0;4.0;5.4;11000
fffe3900320039003200;39622;Female;Product;No;3.0;6.0;5.2;2000
fffe3200300037003800;39737;Female;Service;Yes;2.0;3.0;6.6;2000
fffe32003900380032003500;39488;Male;Service;No;4.0;8.0;8.5;15000
fffe33003400370031003700;39486;Female;Service;No;3.0;5.0;6.4;9000
fffe31003400340030003200;39738;Female;Service;No;3.0;5.0;4.2;7000
fffe3400340032003100;39715;Male;Service;Yes;0.0;1.0;3.1;1000
fffe31003400320035003900;39544;Male;Service;Yes;3.0;6.0;6.1;9000
fffe33003000300039003800;39724;Male;Service;No;3.0;7.0;7.3;6000
fffe31003800330035003800;39794;Female;Service;No;3.0;6.0;5.1;5000
fffe32003500360033003600;39631;Male;Product;No;4.0;6.0;7.0;1000
fffe3900310032003500;39525;Female;Product;Yes;1.0;3.0;4.5;5000
fffe32003200390036003900;39652;Male;Product;No;3.0;7.0;7.7;11000
fffe3100310038003100;39751;Male;Product;Yes;1.0;4.0;5.9;11000
fffe3800330031003400;39802;Female;Product;No;3.0;6.0;5.6;1000
fffe31003900350033003000;39586;Male;Service;No;4.0;7.0;7.5;7000
fffe31003500390032003500;39565;Male;Product;No;3.0;6.0;5.5;2000
fffe3300360037003000;39710;Female;Service;Yes;2.0;3.0;5.0;5000
fffe32003300320039003700;39775;Female;Service;Yes;2.0;4.0;7.3;9000
fffe3300340036003200;39456;Male;Service;Yes;4.0;7.0;9.5;4000
fffe31003000310032003000;39775;Male;Product;Yes;1.0;3.0;5.1;3000
fffe3800390036003900;39448;Male;Service;Yes;3.0;7.0;8.9;15000
fffe33003200320035003600;39774;Male;Service;No;2.0;5.0;6.0;10000
fffe3600380038003800;39488;Female;Service;No;4.0;8.0;7.8;15000
fffe32003900350033003100;39748;Male;Service;No;4.0;6.0;8.0;12000
fffe31003800300038003900;39552;Male;Product;No;3.0;7.0;7.8;6000
fffe31003000310031003800;39528;Female;Service;Yes;0.0;2.0;3.2;11000
fffe3500320036003500;39476;Male;Service;No;2.0;6.0;8.8;14000
fffe32003100300038003900;39699;Male;Service;No;3.0;5.0;6.9;14000
fffe3600330032003600;39629;Female;Service;No;4.0;8.0;6.5;10000
fffe3700380032003100;39627;Female;Service;Yes;2.0;3.0;2.7;6000
fffe32003900380030003200;39523;Male;Product;Yes;0.0;1.0;3.2;14000
fffe31003300310031003800;39661;Female;Product;Yes;1.0;1.0;0.0;14000
fffe33003200340039003600;39803;Male;Product;Yes;2.0;2.0;3.8;1000
fffe32003000300033003700;39764;Male;Service;Yes;2.0;5.0;6.2;14000
fffe32003300380039003800;39698;Male;Service;Yes;2.0;3.0;4.9;15000
fffe32003300320035003100;39485;Male;Product;Yes;2.0;3.0;6.4;5000
fffe33003400310035003200;39718;Female;Product;Yes;0.0;1.0;2.2;1000
fffe31003200370037003500;39626;Female;Service;No;3.0;7.0;5.8;13000
fffe330034003200;39652;Female;Product;Yes;1.0;3.0;4.1;2000
fffe33003100380030003200;39663;Female;Product;No;1.0;1.0;1.0;10000
fffe31003200330034003900;39575;Female;Service;No;4.0;7.0;7.3;12000
fffe31003400360030003600;39529;Male;Product;No;3.0;8.0;8.2;4000
fffe3800390030003100;39654;Male;Service;No;3.0;6.0;6.2;5000
fffe31003500320039003200;39593;Male;Service;Yes;3.0;5.0;7.2;15000
fffe3500320031003700;39530;Male;Product;No;3.0;5.0;3.8;13000
fffe31003300300038003100;39783;Female;Service;No;2.0;6.0;8.3;12000
fffe3600350032003100;39780;Female;Service;No;4.0;7.0;7.2;6000
fffe31003500360030003300;39574;Male;Product;Yes;3.0;6.0;5.7;14000
fffe32003800330038003300;39781;Female;Product;Yes;2.0;5.0;6.1;13000
fffe32003000310032003200;39547;Male;Service;Yes;2.0;5.0;6.0;1000
fffe31003300390037003500;39456;Female;Service;Yes;1.0;2.0;5.4;3000
fffe32003700360033003700;39663;Male;Service;No;4.0;7.0;7.7;8000
fffe31003600340034003500;39638;Female;Service;No;0.0;3.0;4.3;4000
fffe32003900330037003400;39680;Male;Product;No;2.0;4.0;4.6;9000
fffe3100320037003800;39540;Male;Service;Yes;2.0;4.0;4.1;5000
fffe32003900320032003600;39573;Female;Service;No;3.0;6.0;6.8;1000
fffe32003800310039003900;39648;Female;Product;No;0.0;1.0;0.7;10000
fffe32003800360036003200;39526;Male;Service;No;3.0;6.0;6.8;5000
fffe31003100380037003000;39756;Male;Product;No;3.0;8.0;9.6;8000
fffe31003400320030003900;39683;Male;Product;No;2.0;4.0;7.9;6000
fffe31003200310036003300;39460;Female;Product;No;2.0;5.0;7.0;12000
fffe31003400380032003000;39515;Female;Service;Yes;2.0;5.0;7.1;6000
fffe32003800370038003900;39508;Female;Service;No;1.0;3.0;3.8;12000
fffe32003300300037003600;39449;Male;Service;No;1.0;2.0;2.7;15000
fffe32003200350038003500;39671;Male;Product;No;2.0;4.0;5.4;4000
fffe310030003600;39653;Female;Service;Yes;0.0;1.0;3.4;7000
fffe32003200300036003700;39603;Female;Service;No;3.0;7.0;7.2;12000
fffe32003400340032003100;39656;Male;Product;Yes;1.0;2.0;1.2;5000
fffe32003300370030003900;39686;Female;Service;Yes;1.0;2.0;4.9;14000
fffe3800310038003500;39628;Male;Service;Yes;2.0;3.0;5.9;8000
fffe33003200330038003000;39661;Male;Service;Yes;0.0;1.0;1.0;9000
fffe31003500360038003600;39487;Male;Service;No;3.0;6.0;6.7;11000
fffe3200340030003400;39771;Female;Service;No;3.0;6.0;7.5;9000
fffe31003800310036003200;39627;Female;Service;Yes;2.0;5.0;4.2;13000
fffe3200370035003500;39576;Female;Product;Yes;1.0;3.0;4.8;4000
fffe32003600320030003900;39547;Female;Service;No;2.0;5.0;5.0;1000
fffe3500340034003900;39701;Male;Service;Yes;2.0;4.0;6.7;12000
fffe32003800390038003800;39749;Male;Product;No;2.0;2.0;3.5;4000
fffe32003500390038003000;39585;Male;Service;Yes;3.0;7.0;9.2;5000
fffe31003900390037003900;39610;Male;Product;No;2.0;4.0;7.6;4000
fffe31003200330033003000;39605;Male;Service;Yes;4.0;7.0;6.9;7000
fffe32003700310035003900;39591;Male;Service;No;3.0;6.0;7.7;7000
fffe33003300310037003600;39715;Male;Service;Yes;2.0;6.0;5.7;13000
fffe32003200330034003000;39538;Female;Service;Yes;2.0;3.0;3.7;5000
fffe3800320037003000;39474;Male;Product;No;3.0;7.0;9.2;5000
fffe31003900390033003900;39517;Male;Service;Yes;0.0;1.0;3.0;10000
fffe32003000310038003300;39716;Male;Service;Yes;2.0;3.0;5.3;11000
fffe32003800340030003900;39472;Male;Service;Yes;0.0;1.0;0.8;2000
fffe32003100360030003500;39693;Female;Service;Yes;1.0;1.0;3.6;1000
fffe3600340034003800;39620;Female;Service;No;1.0;3.0;2.5;4000
fffe31003600300037003200;39670;Male;Product;No;2.0;6.0;7.0;12000
fffe32003100370035003400;39731;Female;Service;No;3.0;5.0;6.2;6000
fffe33003000380035003600;39480;Female;Service;Yes;1.0;2.0;3.1;4000
fffe31003900300031003700;39700;Male;Service;Yes;0.0;1.0;1.5;9000
fffe31003200380037003800;39585;Female;Service;Yes;4.0;5.0;6.6;11000
fffe350034003000;39683;Female;Product;Yes;3.0;5.0;6.1;7000
fffe31003700360036003500;39478;Female;Product;No;2.0;2.0;4.1;4000
fffe3200340036003100;39680;Female;Product;Yes;2.0;3.0;5.5;3000
fffe31003700300030003900;39693;Female;Service;Yes;3.0;5.0;6.0;13000
fffe32003300390034003500;39477;Male;Service;Yes;1.0;3.0;5.3;1000
fffe31003700380033003200;39648;Male;Service;Yes;1.0;2.0;2.1;8000
fffe33003400390036003400;39556;Female;Product;No;3.0;7.0;7.0;15000
fffe32003100300031003200;39515;Male;Service;No;3.0;4.0;6.6;10000
fffe3800320030003400;39491;Male;Service;No;4.0;7.0;7.5;9000
fffe33003200370039003600;39741;Male;Service;No;1.0;4.0;5.8;10000
fffe33003100320032003500;39507;Male;Service;Yes;4.0;8.0;9.5;5000
fffe33003400350032003400;39652;Female;Product;Yes;2.0;4.0;3.3;12000
fffe32003500320032003000;39649;Male;Service;No;1.0;2.0;4.9;11000
fffe320036003500;39498;Male;Service;Yes;2.0;5.0;5.9;10000
fffe32003100370031003100;39452;Female;Service;No;2.0;3.0;3.3;11000
fffe32003800390038003500;39703;Female;Service;No;3.0;6.0;7.7;14000
fffe32003400370034003400;39486;Female;Service;Yes;2.0;5.0;4.9;2000
fffe31003800360033003300;39551;Male;Product;Yes;3.0;6.0;6.9;8000
fffe32003100380036003700;39754;Female;Product;No;3.0;7.0;8.8;11000
fffe31003600380035003800;39784;Male;Product;No;3.0;4.0;5.9;7000
fffe31003000310036003500;39645;Male;Service;No;2.0;6.0;7.6;4000
fffe33003300330037003000;39812;Male;Service;Yes;3.0;7.0;7.3;3000
fffe32003100380032003300;39568;Female;Service;No;2.0;5.0;5.4;12000
fffe31003600340038003200;39628;Female;Product;No;4.0;7.0;6.5;5000
fffe3300390038003800;39600;Male;Service;No;1.0;2.0;3.8;8000
fffe31003800370032003100;39692;Female;Product;Yes;1.0;3.0;4.6;14000
fffe31003800330038003100;39506;Male;Service;No;2.0;6.0;7.0;2000
fffe3100340034003200;39553;Female;Service;No;0.0;1.0;2.8;7000
fffe3800380032003400;39803;Male;Service;No;4.0;6.0;7.9;12000
fffe3800300038003600;39701;Male;Service;No;1.0;2.0;3.6;14000
fffe31003100380038003800;39541;Male;Service;Yes;3.0;7.0;6.2;3000
fffe340035003000;39615;Male;Service;Yes;1.0;4.0;6.1;7000
fffe3700300031003800;39782;Male;Service;Yes;1.0;3.0;5.9;8000
fffe33003200350032003200;39611;Male;Service;Yes;1.0;2.0;3.0;2000
fffe32003800320033003800;39722;Male;Service;Yes;0.0;1.0;3.9;6000
fffe3600360030003900;39476;Male;Product;No;3.0;6.0;8.3;6000
fffe3400340035003900;39538;Male;Product;Yes;2.0;3.0;3.3;6000
fffe32003700380034003700;39569;Female;Product;Yes;2.0;3.0;4.3;6000
fffe32003700300033003600;39692;Female;Service;No;1.0;2.0;4.2;15000
fffe33003200300032003400;39551;Female;Service;No;5.0;8.0;8.1;6000
fffe31003500380032003000;39529;Female;Service;Yes;3.0;7.0;7.0;7000
fffe31003900390034003300;39558;Male;Service;No;3.0;7.0;7.4;8000
fffe32003800330037003200;39780;Male;Service;No;3.0;6.0;6.8;6000
fffe3500310034003800;39535;Male;Product;No;3.0;7.0;8.4;7000
fffe32003100340038003800;39681;Male;Product;No;2.0;3.0;2.1;1000
fffe33003200370038003400;39489;Male;Product;Yes;3.0;5.0;6.3;11000
fffe33003300370039003000;39789;Female;Service;Yes;2.0;3.0;3.3;11000
fffe3300370031003500;39745;Female;Service;No;2.0;4.0;5.5;3000
fffe33003200380030003400;39606;Male;Service;No;3.0;7.0;8.2;14000
fffe31003000370038003700;39572;Female;Service;No;3.0;8.0;8.9;15000
fffe33003200330034003300;39488;Male;Product;No;3.0;8.0;9.3;3000
fffe3400380038003300;39578;Female;Product;No;2.0;5.0;7.3;3000
fffe31003000330035003200;39792;Female;Service;No;3.0;7.0;8.6;15000
fffe31003700330031003500;39660;Female;Product;Yes;3.0;6.0;4.1;8000
fffe31003200300032003900;39465;Female;Product;Yes;4.0;6.0;7.4;5000
fffe33003000330030003200;39609;Male;Product;Yes;2.0;4.0;5.5;10000
fffe33003400330039003300;39573;Male;Product;Yes;3.0;5.0;4.9;1000
fffe3600350036003600;39640;Male;Product;No;1.0;2.0;4.2;1000
fffe3900320035003500;39504;Female;Product;Yes;2.0;5.0;7.5;3000
fffe31003800310039003700;39661;Male;Service;No;3.0;5.0;8.1;12000
fffe31003700350036003200;39809;Female;Service;No;2.0;5.0;5.9;6000
fffe31003100340035003900;39705;Female;Service;Yes;1.0;3.0;5.2;6000
fffe3600380038003300;39743;Female;Service;Yes;3.0;5.0;5.3;11000
fffe32003900310038003600;39467;Female;Product;Yes;2.0;3.0;4.8;12000
fffe3100350036003400;39687;Female;Service;Yes;3.0;5.0;5.6;15000
fffe3100390036003300;39576;Male;Product;Yes;3.0;5.0;5.6;4000
fffe32003100340036003900;39692;Female;Service;Yes;1.0;3.0;4.1;2000
fffe31003700360034003400;39675;Female;Product;Yes;4.0;7.0;7.6;12000
fffe32003200310037003700;39699;Male;Service;Yes;1.0;1.0;3.4;14000
fffe31003900310039003100;39493;Female;Service;No;3.0;7.0;7.7;12000
fffe31003400390038003800;39583;Female;Service;Yes;0.0;1.0;0.8;14000
fffe33003000370035003800;39722;Female;Product;No;2.0;3.0;2.5;4000
fffe3600320034003800;39601;Male;Service;Yes;2.0;4.0;5.4;3000
fffe31003200320035003500;39483;Female;Service;No;0.0;1.0;2.2;11000
fffe32003700330036003600;39724;Female;Service;Yes;2.0;5.0;5.4;6000
fffe31003300310039003900;39697;Male;Product;Yes;3.0;6.0;6.3;11000
fffe31003900370038003100;39650;Male;Product;Yes;1.0;2.0;4.3;10000
fffe32003900310035003400;39517;Female;Product;Yes;0.0;1.0;4.0;4000
fffe32003600350039003300;39710;Male;Service;No;3.0;6.0;6.5;14000
fffe3500380038003400;39702;Female;Service;Yes;0.0;1.0;3.6;7000
fffe330035003200;39471;Female;Product;Yes;1.0;2.0;4.5;2000
fffe31003100360032003400;39470;Male;Product;Yes;2.0;4.0;4.3;5000
fffe32003900370036003000;39807;Female;Service;Yes;2.0;3.0;3.5;2000
fffe33003000340037003300;39674;Male;Product;Yes;2.0;4.0;7.1;13000
fffe3700390031003100;39726;Female;Service;No;3.0;7.0;7.4;9000
fffe33003100320032003000;39790;Male;Product;Yes;3.0;5.0;5.4;5000
fffe33003400390037003000;39631;Male;Service;Yes;2.0;4.0;2.7;1000
fffe3700330036003300;39786;Female;Service;No;2.0;4.0;3.9;7000
fffe32003300330035003600;39488;Male;Service;Yes;1.0;2.0;6.2;3000
fffe3200310038003500;39507;Male;Product;Yes;4.0;7.0;7.9;2000
fffe32003300360033003400;39464;Male;Product;No;3.0;8.0;8.7;5000
fffe32003200330035003700;39571;Male;Product;No;3.0;5.0;6.7;5000
fffe32003000360032003400;39507;Male;Service;Yes;5.0;8.0;8.0;12000
fffe33003300310032003900;39451;Male;Service;No;2.0;4.0;6.3;6000
fffe32003600320032003900;39578;Male;Service;Yes;1.0;4.0;4.8;10000
fffe31003200320038003600;39720;Male;Service;Yes;3.0;5.0;6.9;4000
fffe31003100340039003500;39771;Male;Product;Yes;3.0;5.0;6.1;7000
fffe31003800360034003400;39542;Female;Service;No;1.0;2.0;5.4;13000
fffe31003300380039003200;39631;Male;Service;Yes;1.0;2.0;6.1;8000
fffe33003200300033003800;39718;Male;Service;No;5.0;10.0;9.8;3000
fffe3200320038003300;39583;Female;Product;No;1.0;1.0;1.8;4000
fffe31003100310038003300;39611;Male;Product;No;2.0;5.0;7.6;11000
fffe3300370038003200;39781;Male;Service;Yes;1.0;4.0;5.1;2000
fffe33003100390033003100;39479;Male;Service;No;4.0;6.0;8.3;4000
fffe3200340038003100;39485;Male;Service;No;0.0;2.0;4.2;14000
fffe32003700330036003800;39529;Female;Service;Yes;1.0;4.0;6.2;14000
fffe32003600360036003900;39465;Female;Service;Yes;2.0;3.0;3.4;15000
fffe3900310038003400;39636;Female;Product;Yes;1.0;3.0;4.9;1000
fffe32003200320034003300;39468;Female;Service;Yes;2.0;4.0;6.9;14000
fffe32003900370035003000;39791;Female;Service;Yes;0.0;1.0;2.4;11000
fffe31003900340039003100;39471;Female;Service;Yes;0.0;2.0;2.4;14000
fffe32003600320038003400;39610;Male;Service;Yes;0.0;1.0;1.3;5000
fffe3500340032003800;39585;Female;Service;Yes;1.0;2.0;3.8;8000
fffe33003000350033003900;39682;Female;Product;Yes;3.0;6.0;5.6;1000
fffe33003400390033003600;39704;Male;Product;Yes;1.0;2.0;4.2;13000
fffe31003500320035003400;39510;Female;Service;No;2.0;4.0;4.9;4000
fffe3500320035003100;39668;Female;Product;Yes;3.0;5.0;6.5;12000
fffe32003300310033003000;39566;Male;Service;Yes;2.0;5.0;4.4;10000
fffe32003500330030003500;39630;Female;Product;Yes;1.0;1.0;3.3;9000
fffe3700310034003800;39476;Female;Service;Yes;1.0;3.0;5.6;3000
fffe330037003400;39650;Male;Service;Yes;2.0;5.0;6.5;12000
fffe32003100340030003000;39745;Female;Service;No;2.0;5.0;6.5;7000
fffe32003100390035003700;39519;Male;Service;No;3.0;7.0;8.9;6000
fffe32003400380037003600;39555;Male;Service;No;3.0;7.0;6.9;4000
fffe33003400310036003100;39744;Male;Product;Yes;2.0;3.0;6.1;5000
fffe32003300350030003300;39548;Male;Service;No;2.0;4.0;8.2;7000
fffe3700320034003500;39506;Male;Product;No;3.0;6.0;6.4;7000
fffe31003100320038003700;39750;Male;Product;Yes;2.0;3.0;4.1;2000
fffe3300390030003000;39582;Female;Service;Yes;1.0;2.0;3.3;14000
fffe32003600340031003600;39514;Female;Product;No;1.0;1.0;2.4;15000
fffe32003000320037003700;39770;Male;Service;No;4.0;8.0;7.5;8000
fffe32003100320030003000;39678;Male;Service;Yes;1.0;2.0;6.1;13000
fffe32003400350030003000;39498;Male;Service;No;1.0;4.0;6.2;2000
fffe31003800320034003700;39505;Female;Service;Yes;3.0;6.0;7.3;11000
fffe320039003100;39615;Female;Product;Yes;3.0;5.0;6.8;13000
fffe3300380037003400;39639;Male;Product;Yes;2.0;4.0;7.9;7000
fffe31003200350037003600;39644;Female;Product;No;2.0;3.0;5.8;14000
fffe31003800370039003700;39582;Male;Service;Yes;3.0;5.0;4.8;3000
fffe32003700370035003700;39483;Male;Service;Yes;1.0;3.0;6.4;12000
fffe33003400310030003600;39805;Male;Product;Yes;1.0;2.0;4.4;4000
fffe32003600320033003700;39486;Female;Service;Yes;1.0;3.0;5.4;7000
fffe31003200310039003600;39590;Male;Product;No;3.0;8.0;9.0;12000
fffe3400380035003300;39553;Female;Product;Yes;1.0;3.0;5.0;4000
fffe3600370038003300;39503;Female;Service;Yes;3.0;6.0;8.4;3000
fffe31003400340038003500;39465;Female;Service;Yes;2.0;3.0;5.4;12000
fffe31003700360039003700;39632;Female;Service;Yes;2.0;4.0;6.3;15000
fffe3900360038003300;39567;Male;Product;No;4.0;7.0;8.8;1000
fffe31003300340039003900;39595;Female;Service;Yes;3.0;5.0;4.5;6000
fffe32003100310030003400;39471;Female;Service;No;1.0;2.0;5.4;8000
fffe32003300350033003800;39782;Female;Service;No;2.0;4.0;2.3;5000
fffe32003700390030003000;39655;Female;Service;No;3.0;8.0;8.2;13000
fffe31003600340036003500;39694;Male;Service;Yes;3.0;7.0;7.8;12000
fffe32003500300033003300;39466;Female;Service;No;4.0;7.0;9.1;15000
fffe3900370031003400;39534;Male;Service;No;3.0;7.0;8.5;13000
fffe3100320038003600;39763;Female;Service;No;2.0;4.0;3.6;13000
fffe33003000370036003100;39750;Male;Product;No;4.0;8.0;9.5;7000
fffe31003300330033003700;39569;Male;Service;Yes;1.0;2.0;6.2;1000
fffe32003800310035003100;39672;Female;Product;No;3.0;5.0;7.0;15000
fffe33003000330030003100;39645;Male;Service;No;4.0;8.0;7.0;11000
fffe33003000330034003400;39516;Female;Product;Yes;3.0;5.0;4.6;12000
fffe31003800360030003300;39569;Female;Service;Yes;1.0;3.0;5.5;6000
fffe31003000310035003600;39499;Female;Service;Yes;1.0;2.0;4.0;8000
fffe3400300038003800;39698;Male;Product;No;2.0;5.0;7.2;14000
fffe3700370038003100;39580;Male;Service;Yes;1.0;2.0;2.5;1000
fffe32003200320036003200;39775;Female;Service;No;0.0;2.0;3.4;10000
fffe31003800310033003100;39511;Female;Product;Yes;3.0;5.0;6.2;3000
fffe32003500380039003200;39693;Male;Product;Yes;4.0;7.0;8.5;5000
fffe31003400340038003100;39705;Female;Service;No;1.0;3.0;4.8;9000
fffe3800380030003000;39673;Female;Product;No;2.0;3.0;4.9;4000
fffe31003100360032003000;39708;Male;Service;Yes;1.0;3.0;4.6;5000
fffe31003700360037003300;39450;Male;Service;Yes;0.0;1.0;3.9;6000
fffe3100340033003700;39663;Male;Service;Yes;1.0;1.0;1.7;3000
fffe31003400320037003500;39741;Female;Product;No;3.0;5.0;7.8;4000
fffe3700340031003600;39631;Male;Service;No;2.0;5.0;7.0;5000
fffe32003100320035003200;39651;Female;Product;Yes;1.0;2.0;5.7;14000
fffe3600340032003800;39490;Male;Product;No;2.0;4.0;6.2;3000
fffe31003300310034003500;39602;Female;Service;No;3.0;5.0;5.9;4000
fffe31003200380037003300;39509;Male;Product;No;4.0;6.0;6.1;7000
fffe32003300300033003600;39662;Male;Service;Yes;2.0;5.0;4.7;7000
fffe31003500360034003300;39452;Female;Service;No;3.0;4.0;5.1;6000
fffe31003400390034003200;39521;Female;Service;Yes;1.0;3.0;3.9;10000
fffe31003100340038003200;39538;Female;Service;Yes;1.0;2.0;3.5;6000
fffe3400300035003100;39719;Male;Service;No;3.0;6.0;6.4;6000
fffe3800350034003000;39542;Male;Service;No;2.0;5.0;5.6;7000
